"method","K","p","n","nt","rep","model_type","setting_id","effect_type","prob_type","FUN","effect","dim_mse"
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta134",0.259018866791732
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta135",0.0473114014056072
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta136",0.135909399705009
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta137",0.0853028674098374
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta138",0.0830187239359091
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta139",0.0617786788520298
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta140",0.134748048412015
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta141",0.214110210164338
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta142",0.0367395289131802
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta143",0.038644455282954
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta144",0.0958595173381866
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta145",0.0561350671359553
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta146",0.315261121652012
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta147",0.771351437233797
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta148",0.0959027083479204
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta149",0.0426886159080457
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta150",0.119229625898556
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta151",0.051712137594625
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta152",0.0296710422911423
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta153",0.156247488775687
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta154",0.0385962360815777
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta155",0.0101864414583515
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta156",0.0326024250957295
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta157",0.171182468623539
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta158",0.0769136776092248
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta159",0.0495473343495749
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta160",0.137510357706749
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta161",0.0861023207724039
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta162",0.126173494936518
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta163",0.116186829371242
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta164",0.0610014119459113
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta165",0.110174238643265
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta166",0.0595355614888676
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta167",0.158485160424892
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta168",0.141859229510447
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta169",0.0839706320215247
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta170",0.0500458524866252
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta171",0.046057446035733
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta172",0.172256871980905
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta173",0.105649057836131
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta174",0.0411359418206085
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta175",0.129589993612896
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta176",0.1846722914057
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta177",0.09868630520832
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta178",0.0472728521374757
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta179",0.06454605594722
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta180",0.108264878888095
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta181",0.155138406966836
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta182",0.0695744288687616
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta183",1.61685321639663
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta184",0.0932088475734557
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta185",0.11918398625646
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta186",0.147619265533545
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta187",0.120025970905672
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta188",0.112557670942571
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta189",0.0517666284839256
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta190",0.361380999954013
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta191",0.025270772030721
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta192",0.0514493914237489
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta193",0.0430719673612088
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta194",0.0814944129320204
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta195",0.496597860519458
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta196",0.0652460721854696
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta197",0.109489562360626
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta198",0.0459948914261865
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta199",0.375239051934381
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta200",0.064628959031123
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta201",0.149901030783177
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta202",0.0990297859001323
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta203",0.101484863532871
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta204",0.121381623845125
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta205",0.0679756996843185
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta206",0.0899438277135128
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta207",0.200267436126437
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta208",0.0541793380371125
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta209",0.0309320611310431
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta210",0.105448040716403
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta211",0.0719059608872232
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta212",0.148679611718683
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta213",0.0231566218916938
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta214",0.101504177626496
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta215",0.0385994848970688
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta216",0.416993130650962
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta217",0.0231173752579094
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta218",0.0495987580217582
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta219",0.250171252654772
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta220",0.334858164973293
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta221",0.0874145598945628
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta222",0.222038345040743
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta223",0.0397478455769433
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta224",0.12708912727701
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta225",0.241924871793805
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta226",0.080943077242009
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta227",0.219893155865666
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta228",0.0871986134871819
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta229",0.154744425866698
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta230",0.08844433430605
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta231",0.156256968020809
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta232",0.0405402093757998
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta233",0.0263993972472289
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta234",0.224145167053046
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta235",0.0593773500815292
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta236",0.0162523250108464
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta237",0.628608342789317
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta238",0.0501992109181453
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta239",0.0514901521999832
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta240",0.173626319930425
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta241",0.201919834965588
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta242",0.0476698602566947
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta243",0.0379017029727084
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta244",0.206716065213304
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta245",0.0786794627834307
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta246",0.181341153110965
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta247",0.0603145541241423
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta248",0.0627933809769737
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta249",0.0678747799669206
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta250",0.0842601217925993
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta251",0.0328308683814912
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta252",0.0994504980990683
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta253",0.0247469558551842
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta254",0.0973963166403214
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta255",0.0527236082466798
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta256",0.0664576256357142
"FPT",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta2",0.141670727516452
"FPT",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta3",0.177896487650319
"FPT",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta4",0.101955924564091
"FPT",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta5",0.142603304850202
"FPT",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta6",0.0731510872953832
"FPT",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta7",0.066305279203149
"FPT",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta8",0.076381411589989
"FPT",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta9",0.217594765275732
"FPT",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta10",0.100751656248849
"FPT",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta11",0.451665975934771
"FPT",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta12",0.117865895514783
"FPT",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta13",0.0554021860507379
"FPT",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta14",0.0408826498122555
"FPT",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta15",0.190572744753715
"FPT",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta16",0.936690770974422
"FPT",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta17",0.159068764612385
"FPT",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta18",0.272411750700295
