"method","K","p","n","nt","rep","model_type","setting_id","effect_type","prob_type","FUN","tree","nsplits"
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",73,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",74,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",75,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",76,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",77,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",78,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",79,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",80,0
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",81,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",82,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",83,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",84,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",85,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",86,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",87,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",88,0
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",89,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",90,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",91,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",92,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",93,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",94,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",95,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",96,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",97,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",98,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",99,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",100,1
"FPT",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",1,1
"FPT",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",2,1
"FPT",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",3,1
"FPT",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",4,1
"FPT",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",5,0
"FPT",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",6,1
"FPT",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",7,1
"FPT",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",8,1
"FPT",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",9,1
"FPT",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",10,1
"FPT",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",11,1
"FPT",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",12,1
"FPT",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",13,1
"FPT",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",14,0
"FPT",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",15,1
"FPT",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",16,1
"FPT",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",17,0
"FPT",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",18,1
"FPT",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",19,1
"FPT",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",20,1
"FPT",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",21,1
"FPT",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",22,1
"FPT",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",23,1
"FPT",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",24,1
